"url","Author","published_at","Title","text","_url_input"
"https://brightmirror.bluenove.com/brightmirror/debate/35/theme/SWRlYToxMDg2/fictions/UG9zdDo1ODA=","Margot","3 avril 2020","Margot, 7 ans : mon 3 avril","Margot, 7 ans : mon 3 avril
Je ne suis pas contente parce que je ne vais pas à l'école en ce moment; je ne peux pas faire les plantations avec la maitresse dans un pot de Yaourt pour voir pousser les plantes.
Ce qui m'ennuie aussi c'est que mes copains et copines me manquent.
Et puis aussi j'aime beaucoup avoir mes parents à la maison même si ils travaillent beaucoup, je parle quand meme souvent avec Maman. J'ai des devoirs tous les jours et je n'ai toujours pas fini ceux qu'on m'avaient donné; Parfois je joue sur La Li Lo pour apprendre les maths, à lire, à remettre les syllabes plein de choses comme çà. J'avance plutot bien sur les multiplications en jouant au CalculKart, je n'ai presque pas d'accident sur la table des 1 2 3 4.
Et puis aussi ce qu'il y a de mieux c'est qu'on regarde plus d'écran
Avec ma petite soeur Salomé de 2 ans ca dépend. Quand elle nous aide à ranger les petits carrés de multiplication que je sais plus qui je crois ma marraine m'avait offert. Quand c'est pas bien c'est qu'elle me tire les cheveux tout çà tout çà","https://brightmirror.bluenove.com/brightmirror/debate/35/theme/SWRlYToxMDg2/fictions/UG9zdDo1ODA="
"https://brightmirror.bluenove.com/brightmirror/debate/35/theme/SWRlYToxMDg2/fictions/UG9zdDo1Nzk=","Gab10As","3 avril 2020","Déceptions et Espoirs","Déceptions et Espoirs
 
Covid 19 ne passera pas par moi, non jamais il est trop loin. Il est à Wuhan, il est à Bergame... Il est loin, très loin...
3 semaines avant le confinement, je porte un masque dans le Bus 54 à Bruxelles, les gens me regardent bizarrement.
2 semaines avant le confinement, je nettoie tous les interrupteurs, les poignées de porte, les rampes de ma maison, ma femme me regarde bizarrement.
1 semaine avant le confinement, je dis à mon DG d'envisager les mesures d'un télétravail pour l'ensemble des employés, il me dit ""j'espère ne pas en arriver là""
Jour J, je ne suis pas surpris des mesures en France ou en Belgique, la situation de nos amis italiens ou espagnols n'allaient pas s’arrêter à la frontière. Mais je suis serein, j'abuse des gestes barrières. COVID est toujours loin mais plus aussi loin...
5 jours après le confinement, j'ai 39 de fièvre, des courbatures, j'ai froid alors qu'il fait 24 degrés dans ma chambre et que je suis sous ma couette avec 3 pulls. Non pas possible, pas moi. J'ai pourtant tout bien fait.
8 jours après le confinement, mon médecin m'envoie aux Urgences car monter un demi-étage équivaut à un épuisement d'un 10 kms de running. Non pas possible pas moi.
Verdict cas suspect à 95%, je ne suis pas hospitalisé tant mieux mais je vais galérer encore des jours. Mais pourquoi ? Pas de gestes barrières avec mon gamin de 3 ans, porteur sain du virus. Oui COVID était censé être loin. 
Ma première réaction ? Comment mes employeurs va le prendre, vais-je devenir un pestiféré, une persona non-grata ? Rien à dire total soutien, je les en remercie.
Nous sommes désormais 16 jours après le confinement, je vais mieux mais beaucoup de choses se bousculent : ces chiffres de morts qui s'accumulent, ces politiciens qui pensent à ""je ne sais quoi"" Johnson, Bolsonaro ou Trump qui n'ont pas pris la mesure de la situation, cette économie qui mettra des années à se remettre de cette situation, la Chine qui se frotte les mains en revendant des dizaines de millions d'euros de masques...
Comment faire pour que ça ne se reproduise plus ? 
Que puis-je faire à mon échelle pour que ça ne se reproduise plus ?
Passé la haine contre un système qui signe une forme de remise en question de l'humanité, ce Covid n'est-il pas l'alarme dont nous avions besoin ? La Terre nous envoie un message un peu violent pour nous dire que l'Homme ne prend pas la mesure de sa survie ?
La planète se détruit sous nos yeux, l'humain devient un animal qui s'auto-détruit, la société du XXIème siècle devient de plus en plus auto-centrée et égoïste...
Passé ces déceptions, j'ai Espoir :
Espoir que cette alerte nous fasse réfléchir, 
Espoir que le COVID offre des jours différents dans un futur proche,
Espoir que l'Europe se renouvelle économiquement et relocalise des usines, 
Espoir que l'Europe cesse de vivre au crochet de la Chine et des USA,
Espoir que la mondialisation se renouvelle, s'adapte à cette situation,
Espoir que l'on ne laisse pas les nationalismes exacerbés continuer à gagner des batailles et la guerre contre la démocratie,
Espoir que chacun accepte de payer le prix de produits locaux et européens et arrête d'acheter chinois,
Espoir que la créativité de l'humain depuis le début du confinement se poursuive,
Espoir que l'on reconnaisse tous les métiers comme des métiers utiles et nécessaires,
Espoir que l'on revienne aux basiques : proximité, humanité, réalisme, romantisme, écologisme, modération et union, 
Espoir que les générations futures soient préservées de nos bêtises depuis des générations,
Espoir que cela renforce la paix et la solidarité entre les peuples...
C'est utopiste, certes, mais entre déceptions et espoirs, je préfère regarde devant...","https://brightmirror.bluenove.com/brightmirror/debate/35/theme/SWRlYToxMDg2/fictions/UG9zdDo1Nzk="
"https://brightmirror.bluenove.com/brightmirror/debate/35/theme/SWRlYToxMDg2/fictions/UG9zdDo1Nzg=","Julia Rossello; Busca EvelyneJulia Rossello","3 avril 2020; il y a un mois","Confinement…Crise sociétale, rupture ou renouvellement vers un autre monde ?","Confinement…Crise sociétale, rupture ou renouvellement vers un autre monde ?
 
Cette crise sanitaire que nous vivons actuellement et qui alimente les médias chaque jour nous questionne, nous alarme d’un point de vue sociologique, écologique économique sur notre société actuelle, ses valeurs, sa quête de sens, son mode de vie, notre rapport à l’autre, au temps, au numérique …
Rupture, renouvellement, ou simple opportunité de partir à la rencontre de ce monde réel, et de s’interroger sur ses envies, sa mission, le propre de l’existence de ce « moi « , fantôme, silencieux, enfoui, dormant , presque oublié dans ce monde capitalistique ?
Des jours que je griffonne sur un papier toutes ces idées qui surgissent, envahissent, tourbillonnent mes pensées en m’inspirant de ce que je vois, perçois, j’entends, ressens qui me bouleversent que j’essaye d’ordonner, de classer, de structurer comme un puzzle pour clarifier ce qui nous arrive …. Aujourd’hui confinée en tant que célibataire, j’ai décidé de vous livrer ma vision, mon ressenti, l’impact de cette crise sur nos vies. Construit comme une mosaïque d’idées qui s’emboîtent, cet article n’a pas vocation à vous donner des réponses, des solutions mais simplement à vous procurer de l’inspiration en piochant , sélectionnant les idées qui vous correspondent. Une nouvelle façon de dessiner votre propre monde.
Chaque jour est une victoire sur soi, sur notre accomplissement personnel, notre capacité à nous challenger, à combattre, à faire face, à attendre, à comprendre, à être patient, à agir.
Le pouce droit prêt à dégainer sur son smartphone, les yeux rivés à son écran, à la recherche constante du like, de cette boulimie frénétique aux réseaux sociaux, de cette addiction aux selfies, aux instants intagrammables, de ce besoin constant, immaitrisé et narcissique de validation sociale, de ce mimétisme pour une meilleure conformité. Cette dictature du paraître dessine les contours des sociétés modernes, ce monde de l’instantanéité, de l’éphémère où la consommation rythme notre quotidien. Ce monde de la surinformation où notre temps de cerveau disponible, de conscience est compté chiffré, millimétré, valorisé financièrement comme une marchandise. Le temps, cette nouvelle maladie du 21 ème siècle est devenue une denrée rare aussi bien pour les entreprises que les citoyens.
Prisonnier dans un monde virtuel, aseptisé, imaginaire, toxique, digitalisé, qui nous individualise, nous enferme, et nous prive de toute liberté. Cette liberté de penser, de créer, d’imaginer, de rêver, de construire, d’exister. Ce nouveau monde du consumérisme, fondé par cette accumulation du capital, de sa possession, de sa performance, régis et cadré par des règles comme la notation, le jugement, l’image, le regard de l’autre qui deviennent des éléments existentiels. On existe dans le regard de l’autre, par ce que l’on achete, consomme, pense. Un monde qui nous a modelé à son image pour devenir des produits capitalistiques, consommables, reproductibles, standardisés, impersonnels.
Cette vision manipulatoire, mensongère, faussée de cette réalité virtuelle dans laquelle nous évoluons, s’accentue par notre rapport au numérique. Esclave de sa propre image, du jugement des autres, on se façonne une identité floutée, filtrée pour correspondre aux nouveaux diktats des temps modernes imposés par cette vie digitale. . Une vie piratée, contrôlée, pilotée par l’addiction où il est difficile de penser par soi-même, de se sentir libre par cette sur sollicitation de besoins artificiels de plus en plus complexes, aliénants venant s’ajouter à notre liste de désirs consuméristes.
 
Le numérique, liberté illimitée ou esclavagisme digital ?
Et si cette crise n’était que le reflet des conséquences du capitalisme sur l’environnement pour modifier, déconstruire, redessiner, repenser le monde de demain ?
Un rapport de domination où la nature reprend ses droits sur le capital ?
Et si nous reprenions le contrôle sur la technologie pour ne plus la subir mais sculpter la meilleure version de soi même ?
Ne serait -ce pas le moment de se réinventer, de changer nos modes de vies, nos comportements, de s’ouvrir aux autres et au monde qui nous entoure ? De ralentir le temps ? De se recentrer sur soi, d’exister dans son propre regard et non dans le regard de l’autre ?
L’effondrement de nos repères virtuels, construits, programmés, anticipés de toutes pièces qui nous berçent d’illusion chaque jour sont complètement remis en cause.
Basculons vers une toute autre dimension, développons notre conscience, notre libre arbitre, notre imaginaire pour tendre vers l’otuim, ce moment coupé d’un quotidien toxique. Une période pour se ressourcer par des activités créatrices de sens, régénérantes et nourrissantes pour notre cerveau. Un rapport non utilitaire avec le temps, désintéressé de toute valeur financière, une démarche de paresse intellectuelle autorisée.
 
Marques, entreprises, citoyens se mobilisent pour rester souder lors de cet événement en déployant de nouvelles stratégies numériques. Agissant au service de l’humain comme un facilitateur de lien social et non plus plus comme uniquement un seul instrument de pouvoir , de domination et de contrôle sur l’homme, notre utilisation des nouvelles technologie se transforment pour retrouver sa fonction première, faciliter le lien, la communication entre différents individus.
Les exemples le prouvent et se multiplient chaque jour. De nombreux secteurs jusqu’à la novices aux pratiques numériques se digitalisent et repensent leur manière d’enseigner. Zoom et Teams avec leur service de visioconférence, gravitent au sommet des applications les plus téléchargées dans plusieurs pays. Une nouvelle façon pour certaines entreprises d’innover dans leurs pratiques.
Face à une contrainte, l’homme puise dans ses ressources pour se réinventer et stimuler sa créativité. De la vie de famille, au travail, en passant par les liens sociaux, tous les moments de vies doivent être repensés. Une nouvelle organisation de son temps avec un peu d’inventivité, de la solidarité, de l’entraide, du partage, et une grande simplicité. Confinement ne veut pas dire solitude et privation de ces petits plaisirs du quotidien. Contournons les principes des technologies pour les utiliser à son avantage.
Depuis le début du confinement, des nouvelles stratégies sociales se mettent en place par la création de nouvelles activités, de tendances qui à chaque instant voient le jour sur la toile pour palier à cette solitude, cet ennui profond que nous essayons tous de combler. Et si au lieu de prendre son mal en patience nous prenions notre bien en urgence ?
Commençons par le premier, ce tout nouveau concept original qui connait un vif succès depuis le début de cette pandémie et qui tend à devenir l’activité phare durant cette période… . Les dit « Apero Skype » cet espace virtuel d’échange, de convivialité entre amis, famille, collaborateurs pour rester souder et entretenir ce lien social.
 
La créativité, ressource inexploitée ou simple stratégie de survie ?
Faire preuve de créativité c’est aussi ça, cette capacité à rebondir, à innover, à trouver une solution, à contourner l’usage propre des nouvelles technologies pour ensuite les adapter et les réapproprier à une situation. En seulement deux semaines, sur Whatsapp, les appels audios et vidéos ont doublé depuis les mesures de confinement. Ces outils sont devenus des outils de liens sociales forts et puissants.
Profitons de ce moment libre pour s’engager, valoriser, développer ses pratiques culturelles et artistiques.
Coté cinéma, ce n’est plus uns secret que Netflix nous a concocté une série de films documentaires pour se cultiver…
Coté culture, de nombreux musées comme le Colisée, le Moma, proposent des visites virtuelles. Pour nous Français, la Cinémathèque française et le Forum des images ont mis à disposition du public des masterclass, d’essais, de conférences accessibles gratuitement.
Côté musique, de nombreux live sont proposés par des artistes, un moyen de démocratiser la culture pour tous, de nous accompagner dans chaque instant de ce confinement. La seule langue universelle qui relie notre corps, notre esprit à nos émotions.
Corps souvent oublié, balayé faute de temps. Coachs, clubs de sports redoublent de créativité pour partager au quotidien avec nous leur passion du sport. Un puzzle de pratiques sportives, artistiques, musicales pour nous rapprocher, nous fédérer, et décorer ce silence.
Pour accompagner les entreprises dans cette transformation sociétale et digitale, France 24 a pris l’initiative de diffuser son offre de contenu pédagogique pour les parents, élèves, professeurs sur son site Lumni
Et si les technologies n’étaient pas dangereuses mais l’utilisation que chacun de nous en fait ?
Transformation sociétale ou simples instincts de survie momentanée ?
Et si cette crise n’était qu’en réalité une sonnette d’alarme pour nous faire prendre conscience de la détérioration de notre société, une société dangereuse pour notre santé mentale, intellectuelle, sociale, écologique ?
Cette crise inédite restera gravée dans chacun d’entre nous. Un moment dévastateur qui nous fait prendre du recul, profiter des instants simples de la vie. Une tragédie qui aura causé des milliers de morts par nos comportements sans doute trop individualistes, opportunistes, égoïstes ? Sortons grandis et plus forts pour changer les choses.
Devenons le changement auquel on inspire prétendre pour agir sur le monde parce que chaque transformation commence par nous. Par nos actions, comportements, nos pensées… Naissance ou renaissance d’une nouvelle ère avec d’autres valeurs, d’autres règles, d’autres codes, d’autres rapports au temps, aux relations sociales…mais pour combien de temps ?","https://brightmirror.bluenove.com/brightmirror/debate/35/theme/SWRlYToxMDg2/fictions/UG9zdDo1Nzg="
"https://brightmirror.bluenove.com/brightmirror/debate/35/theme/SWRlYToxMDg2/fictions/UG9zdDo1Nzc=","Bourg","3 avril 2020","Irréel","Irréel 
situation irréelle ... nous avons la chance d avoir un joli appartement avec Un petit jardin et une vue merveilleuse, c’est le printemps Il fait grand soleil, avec le confinement pas ou peu de bruit les oiseaux chantent, ma fille De 18 ans travaillons ses cours ds sa chambre tranquillement mon fils De 6 ans joue on eSadie de faire l ecole... et mon conjoint travaille juste à côté de nous. c est calme paisible un peu l image du bonheur... mais d un coup les infos nous rappelle que ds le monde entier tout est arrêté Que des gens meurent seuls et attendent ds des chambre froide un enterrement...Tous les jours des gens se mettent en danger pour nous nourrir pour nous soigner, pour faire respecter la loi ...si l envie me prend d aller chercher du pain je dit ah! Non je peux pas sortir 
Et quand mon fils me dit je veut aller faire du vélo avec mes copains je dois lui rappeler que nous sommes confinés les larmes, la peur me prennent et je comprends que se n est pas le bonheur même si ça y ressemble 
nous avons de la chance 🍀 j en suis très consciente alors je me reprends et je reprends confiance
nous avons tous besoin les uns des autres de savoir si l autre à besoin de nous et si nous nous avons besoin de lui.
tout dois changer nous devons consommer localement accompagner nos enfants nos anciens sourire à la vie et à la liberté de vivre !
arreter de faire venir des choses nécessaires du bout du monde 
je faisais déjà tres attention mais maintenant se sera ma motivation première en ai je besoin et d ou ça vient !
la nature nous rappelle à l ordre jl’espère que nous serons l écouter sur la durée et surtout sur nous ne donnerons pas raison aux extrémistes qui vont utiliser cette situation mondiale pour gagner des voix!!!!
soyons tous vigilants 
merci de m avoir donné la parole 
prenez soin de vous et des votre","https://brightmirror.bluenove.com/brightmirror/debate/35/theme/SWRlYToxMDg2/fictions/UG9zdDo1Nzc="
"https://brightmirror.bluenove.com/brightmirror/debate/35/theme/SWRlYToxMDg2/fictions/UG9zdDo1NzY=","DUB17","3 avril 2020","Ce vide immense","Ce vide immense
Mes premiers mots depuis longtemps, depuis les jours immédiats d'après ton départ où il a fallu que je crie l'absence.
Puis le silence est venu, a pris toute la place.
Sur la jetée, là bas, loin au bout de la plage, la poussière de toi qui se dilue, qui me noie. Tu vois, je ne devrais pas dire cela, mais la douleur est moins forte, s'atténue, devient plus supportable. Et pourtant, je ne fais rien, aucun geste sans ton regard omniprésent en tout lieu et en tout moment.
Je suis ton absence et ne vis plus que par elle, terrible et douce, glaciale et brulante.
Et maintenant ce nouveau vide qui submerge tout
l'infime et l'universel
La femme, l'homme, seuls
Irrémédiablement seuls
Particules d'humanité
touchées de plein fouet
au coeur
poitrine oppressée, asphyxiée
Vide intense
Silence
Assourdissant silence
Solitude
Rues, places avenues, plages
Vie absente
Seules les mouettes crient
Cris rauques comme ceux d'un étouffement
J'étouffe de ces vies arrachées à la vie
Je respire de ces morts arrachés à la mort
Grâce aux soins attentionnés
De ceux qui soignent, qui guérissent
Un temps viendra
où la vie sera plus forte
où la douleur s'atténuera
où nous retrouverons notre souffle
Le cris des hirondelles supplantera celui des mouettes
Déjà les cerisiers sont en fleur","https://brightmirror.bluenove.com/brightmirror/debate/35/theme/SWRlYToxMDg2/fictions/UG9zdDo1NzY="
"https://brightmirror.bluenove.com/brightmirror/debate/35/theme/SWRlYToxMDg2/fictions/UG9zdDo1NzU=","Garance","3 avril 2020","Le confinement d'une étudiante","Le confinement d'une étudiante 
Bonjour cher lecteur.trice,
 
Aujourd'hui nous sommes à la fin de la deuxième semaine de confinement j'ai perdu le compte des jours. 
 L'écriture de ce texte me paraît bizarre.. Qui pourrait être intéressé de lire le ressenti d'une jeune femme de 18 ans vivant encore chez ses parents?
 
 Finalement cette situation me paraît étrange j'essaye de ne pas trop y penser difficile lorsque on nous bourre le crâne tout le jours de nouvelles informations sur ce virus mortel.
 
Étrange c'est le mot en écrivant cette lettre j'ai l'impression de vivre comme dans la peau d'un soldat d'une nouvelle guerre. Guerre bien tranquille d'ailleurs pour être un héros il ne faut pas sortir sa carabine et tiré sur l'ennemi, aller sur le front et risquer sa vie ou encore participer à un réseau qui combat en secret encore une fois l'ennemi. Non non rien de tout ça. Pour être un héros dans ces temps de crise je reste chez moi sur mon canapé a regarder ma série préférée de science-fiction sur Netflix. Quelle situation!
 
Et si je pense à cette ""guerre"" je panique pleins de projets sont remis en cause sont décalés sont reportés .. pourrais-je valider mes études ? Faire mon stage ? Revoir mes amis ma famille ? Est ce que faire des projets sur le long terme est possible ?
 
Je suis énervée aussi malgré la répétition incessable de la phrase la plus simple de toute "" restez chez vous!"" Sur tout le réseaux. Certains ne comprennent pas et sortent quand même. Quelle valeur a notre/ mon sacrifice si d'autres ne le respecte pas non plus ?
 
Heureuse aussi. Des chiffres incroyables montre les bénéfices qu'a le confinement sur notre biodiversité! Les eaux de Venise ont de nouveau des poissons, Paris respire etc..
 
Bref chère Garance du future j'espère que quand tu lis ce texte tu es dans ton tout nouvel appartement, que tu as pu commencer les inscriptions pour Montreal et bien sur que tout ce covid 19 n'est qu'un mauvais souvenir. 
 
Vendredi 3 avril 2020","https://brightmirror.bluenove.com/brightmirror/debate/35/theme/SWRlYToxMDg2/fictions/UG9zdDo1NzU="
"https://brightmirror.bluenove.com/brightmirror/debate/35/theme/SWRlYToxMDg2/fictions/UG9zdDo1NzM=","Busca Evelyne; DuthelBusca Evelyne","3 avril 2020; il y a un mois","Les deux visages du confinement","Les deux visages du confinement
Passée la stupeur des premiers jours, j'ai adhéré à la nécessité de l'effort collectif : il fallait se confiner par solidarité, pour survivre tous.
Le premier visage du confinement fut celui d'une paix oubliée : plus de contraintes horaires ni sociales. Enfin regarder autour de moi avec la lenteur rêveuse de l'enfant ; enfin lire sans urgence mes écrivains admirés : Giono, Proust et d'autres ; enfin travailler sans limite sur mes images, expérimenter, comparer, apprendre.
Mais ""en même temps"" je suis cernée par l'information Covid 19. Et je comprends que le confinement masque la misère des hôpitaux, l'absence de masques et de tests ; qu'il y aurait d'autres solutions...Et que celle-ci, imitée de la dictature chinoise, nous fait éprouver le pouvoir absolu de l'Etat sur nos vies. Le deuxième visage du confinement, c'est la colère.
Evelyne Rogniat Busca","https://brightmirror.bluenove.com/brightmirror/debate/35/theme/SWRlYToxMDg2/fictions/UG9zdDo1NzM="
"https://brightmirror.bluenove.com/brightmirror/debate/35/theme/SWRlYToxMDg2/fictions/UG9zdDo1NzI=","Miruska13","2 avril 2020","A nos chers ""Cons-citoyens""!","A nos chers ""Cons-citoyens""!
1h20 du mat, du mal à dormir, je me suis sentie inspirée d'écrire ça, une sorte de poème coup de gueule/ hommage:
""Elles sont là, les Blouses Blanches,
 nuits et jours, jours et nuits, 
à s'occuper, à soigner ceux qui sont cloués au fond de leur lit, 
dans une chambre d'hôpital.
Elles se vouent corps et âmes pour maintenir ces patients en vie. 
Tous ces patients luttant contre ce foutu virus, cette saloperie...
...pendant que d'autres luttent caddie contre caddie, et se battent pour du PQ, des pâtes et du riz! ...Que cette situation est ""pâte-éthique""!
Mais, après toutes ces agitations, quand ces gens rentrent tranquillement dans leur petite maison,
dehors règne une amère accalmie, un silence inhabituel qui semble infini.
Et pendant ce temps-là, dans une chambre ou un couloir d'hôpital ,
d'autres souffrent , et à leurs poumons ils ont mal.
Leur corps fatigué, leur coeur en pleurs à l'idée de s'en aller seul,
sans pouvoir donner à leurs proches une dernière étreinte,
C'est trop tard, une vie qui vient de s'éteindre.
Mais, elles sont là, les Blouses Blanches,
Qui malgré le manque de matériel et de sommeil, retroussent leurs manches.
Elles qui ne comptent plus les heures qui passent,
elles travaillent sans relâche,
épuisées physiquement et moralement par leurs lourdes tâches.
....Mais elles ne baissent pas les bras!
Alors, à certains ""cons-citoyens"",
Je vous dis: comportez vous enfin en humain!
Pensez à votre prochain,
Pensez au personnel hospitalier, à ces infirmières et infirmiers,
qui jours et nuits sont mobilisés,
Arrêtez de les mettre sur le ""bas côté"" de la société!
Arrêtez de les regarder tels des pestiférés quand dans la rue ou chez le boulanger vous vous en approchez!
Arrêtez de casser leur bagnole pour aller leur voler des masques ou du gel pour vous en badigeonner presque de la tête aux pieds!
Putain, quel manque de dignité!
Elles, les blouses blanches se mobilisent pour soigner, peut-être sans que vous le sachiez,
 un de vos proches, un ami, un bien-aimé.
Alors, qui que vous soyez,
mettez votre orgueil et votre égoïsme de côté.
 Et continuons, Tous Ensemble, à apporter au personnel hospitalier,
tout notre soutien et notre solidarité
Et il ne faut pas non plus oublier ...
tous ces commerçants, ces caissières et caissiers, ces transporteurs routiers 
qui sans eux, en denrées alimentaires, nous
ne serions point approvisionnés.
Non... ne vous inquiétez pas,
ils seront toujours là 
pour combler vos petits estomacs,
 toujours là pour que notre faim prenne fin.
Mais pour calmer notre faim de fin de pandémie;
Soyons tous solidaires les uns avec les autres,
Soyons tous unis
Soyons des confinés mais pas des cons finis.""","https://brightmirror.bluenove.com/brightmirror/debate/35/theme/SWRlYToxMDg2/fictions/UG9zdDo1NzI="
"https://brightmirror.bluenove.com/brightmirror/debate/35/theme/SWRlYToxMDg2/fictions/UG9zdDo1NzE=","Antoine Pointeau","2 avril 2020","Le temps de quelques observations (mais pas plus)","Le temps de quelques observations (mais pas plus)
Je suis un grand positif en général. Je remarque bien d'avantage la partie à moitié pleine du verre et j'ai la plupart du temps la faculté de trouver de l'optimisme et de la joie dans toutes les situations ""sombres"". 
Et pourtant j'ai beaucoup de difficultés à trouver des sources de satisfaction dans ce confinement.
Il est vrai que j'ai, depuis longtemps, pris la décision de consacrer du temps à ma famille, ainsi qu'à moi d'ailleurs. 
Donc je n'ai pas besoin de ce ""temps familial supplémentaire"". Globalement, je n'ai que rarement ressenti le besoin d'avoir plus de temps disponible pour être d'avantage à ma place en tant qu'homme, mari et père de famille (mais je me trompe peut-être).
Par ailleurs j'ai toujours privilégié une césure nette entre ma vie professionnelle et ma vie personnelle : pas de home office, je ne travaille jamais à la maison et quand je suis au travail j'y suis à 100%. Ma vie était organisée, aujourd'hui elle est d'avantage déstructurée. Car tout se mélange : travail, collaborateurs, enfants, épouses et même enseignants. J'ai l'impression d'être partout et nulle part. D'être moyen en tout.
Vous l'avez compris, je ne considère pas le confinement comme un cadeau, comme une parenthèse positive. Pourtant, j'ai déjà envie de mettre en exergue trois éléments : 
1) Cette période me montre quels sont mes manques actuels et, par effet miroir, ce qui me fait avancer. J'aime les gens. Je me nourris de leur énergie. J'ai besoin du non verbal. J'ai besoin de discussions et de sourires. Je veux des rires, des clins d’œil, des tapes amicales dans le dos. Et j'en ai besoin ""en vrai"" : pas par mail, pas en visio. Tout ceci n'est plus et me manque véritablement. C'est nouveau finalement, c'est une forme de révélation. Cela m'ouvre les yeux un peu plus sur moi même (et c'est bien le minium que ce foutu confinement me doit :-))
2) J'ai trois enfants (16, 14 et 10 ans). La fratrie se ressert, se soude. Progressivement, joyeusement et magnifiquement. Ils discutent ensemble plus que jamais et plaisantent entre eux. Ils redécouvrent les occupations simples : quelques passes de foot sur un coin d'herbe (plus de city stade!) les comblent, les cache-cache et les batailles de Nerfs ressortent comme par magie, les dîners se prolongent un peu plus et se concluent par des invitations ""à dormir dans la chambre de l'autre"".
3) Le confinement en week-end me fait apprendre la ""slow life"". Plus de bruit. Plus d'obligations. C'est délicieux.
Voilà déjà trois bonne choses : ma nature positive m'a rattrapée.
Bon confinement à tous (mais le plus court possible :-))","https://brightmirror.bluenove.com/brightmirror/debate/35/theme/SWRlYToxMDg2/fictions/UG9zdDo1NzE="
"https://brightmirror.bluenove.com/brightmirror/debate/35/theme/SWRlYToxMDg2/fictions/UG9zdDo1NzA=","Catherine MONTEIL","2 avril 2020","Confinés hors piste","Confinés hors piste
Samedi 14 mars, 2020. 
Ce samedi matin, levée comme une fleur aux aurores, on décolle hyper tôt de Paris, direction Morzine avec quelques amis, pour un petit week-end de ski. Ce week-end, on l'a prévu il y a longtemps, on l'a anticipé, on l'a dégusté avant même qu'il ne soit là. Quinze ans pas loin que je ne suis pas partie avec des amis au ski, c'est une fête dans ma tête, c'est une fête dans mon corps. Deux d’entre nous font ça en mode marathon, retour le dimanche, alors aussitôt arrivés, on file louer les skis et c’est parti pour les pistes... Le soleil joue à cache cache avec les nuages, le fond de l'air est frais, qu'à cela ne tienne on se régale, même sur une neige d'été qui s'est prise pour de la soupe. 
Le soir, on rejoint d'autres amis, ceux grâce à qui on est ici en quelque sorte, ceux pour qui on a choisi ce week-end là précisément, ceux qui ne sont pas au courant qu'on est là et à qui on fait une grosse, grosse surprise. On profite tous de ces retrouvailles, et de notre soirée, bien, bien. Jusqu'au coup de massue, cette annonce de la fermeture de la station, de toutes les stations, des hôtels, et des pistes… 
Ah?! Alors on ne pourra pas skier demain? Ni lundi, ni mardi…? Ben non…
La soirée se termine, à cheval entre morosité et inquiétude. On tourne en boucle autour de pensées inévitables mais qui ne mènent à rien. Le buffet du soir, les épaules qui se touchent autour des grandes salades, qui a touché le couteau du pain juste avant moi? Et si...? 
Le lendemain, on prend le chemin du retour sous un ciel bleu, mais bleu!! ça tranche idéalement avec le blanc de la neige... 
Frustration. 
Mais nos amis là, ceux qu’on avait rejoint pour leur faire une surprise, ceux qui revenaient de la Réunion pour passer leur semaine annuelle en métropole, à la neige cette fois ci, pour la faire découvrir à leur deux enfants… ils auront fait une matinée de luge... 
J’ai relativisé.","https://brightmirror.bluenove.com/brightmirror/debate/35/theme/SWRlYToxMDg2/fictions/UG9zdDo1NzA="
"https://brightmirror.bluenove.com/brightmirror/debate/35/theme/SWRlYToxMDg2/fictions/UG9zdDo1Njk=","Meryl","2 avril 2020","Séparés ou rassemblés ?","Séparés ou rassemblés ?","https://brightmirror.bluenove.com/brightmirror/debate/35/theme/SWRlYToxMDg2/fictions/UG9zdDo1Njk="
"https://brightmirror.bluenove.com/brightmirror/debate/35/theme/SWRlYToxMDg2/fictions/UG9zdDo1Njg=","Meryl","2 avril 2020","J’écris à « un monsieur âgé isolé »","J’écris à « un monsieur âgé isolé »
Le plus dur pour moi dans cette situation, c’est de ne pas pouvoir rendre visite à ma grand-mère, Alphonsine. Je lui dois énormément et je l'aime à la folie. Atteinte d'Alzheimer, elle a dû quitter son domicile et vit aujourd'hui dans une unité de soins longue durée. Je ne peux donc pas lui rendre visite et cela me fait beaucoup de peine. 
Plusieurs initiatives ont vu le jour pour permettre d’envoyer un peu d’amour à des personnes âgées dépendantes. 
Le confinement m’a donc permis de découvrir un nouveau plaisir : celui d’écrire pour la première fois à un inconnu. 
Bonjour très cher Monsieur, 
Je suis si contente de vous écrire! Cela vous parait peut-être exagéré, pourtant c'est le cas. 
Nous ne nous connaissons pas et pourtant nous partageons quelque chose d'unique, c'est la première fois que j'écris à un inconnu que j'aime déjà. Oui monsieur l'inconnu je vous aime déjà. Vous voulez savoir pourquoi? Car vous êtes un vieux monsieur, ce qui veut dire que vous avez toute une vie durant fait de grandes différences avec de petites choses. Et cela suscite toute mon affection.
Certes je ne vous connais pas, mais le simple fait de vous écrire une lettre et de savoir que vous la lierez, me donne l'impression que nous partageons quelque chose et cela me réjouis beaucoup. 
Je vous souhaite une excellente journée,
Meryl","https://brightmirror.bluenove.com/brightmirror/debate/35/theme/SWRlYToxMDg2/fictions/UG9zdDo1Njg="
